CIBB439	עוף, עוף מכאן, שד מרושע!	Back! Back you fowl demon!	ניסיתי לשמור על משחק המילים
CIGT440	רק צחקתי.	Just kidding.	
CIBB441	פרחח קטן!	Why ye little scamp!	
CIBB442	תפסיק לשטות בקפטן בלונד-זקן האדיב עכשיו.	Stop foolin' kindly ol' Captain Blondebeard now.	
CINZ443	עוף מגעיל	gross chicken	
CIGT444	זה העוף השמנוני, הקרומי, הדוחה ביותר שאי פעם ראיתי!	This is the greasiest, crustiest, most revolting chicken I've ever seen!	
CIBB445	אההה! כן!	Ahhh! Yes!	
CIBB446	הוא הזמין את התרנגול המושחר בסגנון קייג'ן שלנו!	He got our blackened, Cajun-style chicken!	
CIGT447	אני לא יכול לאכול את זה. האדים לבדם יהרגו אותי.	I can't eat that. The fumes alone would kill me.	
CIGT448	אני אפילו לא אוהב להסתכל עליו, שלא לדבר על לגעת בו.	I don't even like looking at it, much less touching it.	
CIGT449	לא. העוף הזה קשה מכדי שמתכת פשוטה תפגע בו.	No. This chicken is too hard to be damaged by mere metal.	
CINZ450	כרטיס חבר	club card	
CIGT451	'מועדון חוף ברימסטון'	`Brimstone Beach Club`	
CIGT452	חבר מאז 2361'	`Member since 1632`	
CIGT453	זה כרטיס חבר למועדון חוף ברימסטון.	It's a membership card to the Brimstone Beach Club.	
CIGT454	אני לא צריך כרטיס חברות בשביל זה.	I don't need a membership card for that.	
CIGT455	זה מוכיח שאני חבר.	This proves I'm a member.	
CINZ456	חבית ביסקוויטים	biscuit barrel	
CIGT457	'ביסקוויטים ועוד'	`Biscuits and More.`	
CIGT458	אני תוהה מה הכוונה ב'עוד'.	I wonder what the `more` is.	
CIGT459	זו חבית ביסקוויטים מוכת רימות.	It's a maggot-infested biscuit barrel.	
CIGT460	אני לא צריך חבית שלמה.	I don't need a whole barrel.	
CIGT461	אני אקח רק אחד.	I'll just take one.	
CIGT462	אני לא צריך עוד ביסקוויטים.	I don't need any more biscuits.	
CIGT463	אני לא רוצה ביסקוויטים מלאים ברימות!	I don't want any maggot-filled biscuits!	
CIGT464	אני מעדיף לאכול רק אחד בכל פעם.	I'd rather just eat one at a time.	
CINZ465	ביסקוויט טעים וחמאתי	tasty, buttery biscuit	
CIGT466	נראה טעים ביותר.	That looks delicious.	
CIGT467	אני רוצה לשמור על הביסקוויט הזה. אולי אעשה רעב יותר מאוחר.	I want to keep this biscuit. I may get hungry later.	
CIGT468	איך עליי להשתמש בביסקוויט הזה?	How should I use this biscuit?	
CIGT469	זה יהיה בזבוז של ביסקוויט טוב.	That seems like a waste of a perfectly good biscuit.	
CINZ470	רימות	maggots	
CIGT471	זו כמות מכובדת של רימות בריאות ומתפתלות.	It's a good heaping handful of healthy, wriggling maggots.	
CIGT472	לא כדאי שאבזבז רימות טובות.	I shouldn't waste good maggots.	
CIGT473	אני יכול למעוך את הקטנים האלו...	I could squish these little guys...	
CIGT474	...אבל הם די חמודים.	...but they're kind of cute.	
CINZ475	קפטן בלונד-זקן	Captain Blondebeard	
CIGT476	זה הבעלים של המסעדה.	It's the owner of the shop.	
CIGT477	יש לו שן זהב.	He's got a gold tooth.	
CIGT478	זה הבעלים של המסעדה הזאת.	It's the owner of this shop.	
CIBB479	לא, תודה. לא עד שאמצא את השן שלי.	No, thanks. Not until I find me tooth.	
CIBB480	אני שונא להישמע כפוי טובה, אבל אי אפשר לקבל חתיכה טרייה?	I hate to be sounding ungrateful, but couldn't I have a fresh piece?	
CIBB481	לא, תודה. לא עד שאמצא את השן שלי.	No, thanks. Not until I find me tooth.	
CIBB482	אה, מצאת 'תה! תודה.	Ah, ye've found it! Thanks.	
CINZ483	בועה	bubble	
CIGT484	אני לא מרגיש קרוב מספיק לבלונד-זקן כדי ללעוס את המסטיק שלו.	I don't feel close enough to Blondebeard to be chewing his gum.	
CIGT485	אני לא רוצה שיישאר לי מסטיק על הידיים.	I don't want gum all over my hands.	
CIGT487	אני חושש שאני עלול להחליק ולחתוך אותו.	I'm afraid I might slip and cut him.	
CINZ488	שן זהב	gold tooth	
CIGT489	זו שן זהב.	It's a gold tooth.	
CIGT490	אני לא צריך שן זהב. עדיין יש לי את כל השיניים המקוריות שלי.	I don't need a gold tooth. I've still got all my originals.	
CIGT491	שן הזהב לא תועיל כאן.	This gold tooth won't do any good there.	
CIGT492	שן הזהב מרגישה חלקלקה.	This gold tooth feels slimy.	
CIGT493	שן הזהב בתוך המסטיק.	The gold tooth is in the gum.	
CIGT494	המסטיק קשה מדי.	The gum is too hard.	
CINZ495	חלון	window	
CIGT496	החלון הזה פונה החוצה.	It's the window to the outside.	
CIGT497	הוא גבוה מכדי שאגיע אליו.	It's too high for me to reach.	
CIGT498	לא, הוא יראה אותי זורק אותה.	Nah, he would see me throw it.	
CINZ499	שן בתוך מסטיק	tooth in gum	
CIGT500	זו שן זהב בתוך מסטיק.	It's a gold tooth in some gum.	
CINZ501	חותך ביסקוויטים	biscuit cutter	
CIGT502	זה חותך ביסקוויטים עגול.	It's a round biscuit cutter.	
CIGT503	חותך הביסקוויטים לא יעזור כאן.	This biscuit cutter won't do any good there.	
CIGT504	עם מה כדאי לי להשתמש בחותך הביסקוויטים?	With what should I use this biscuit cutter?	
CINZ505	תבנית עוגה	pie pan	
CIGT506	זאת תבנית עוגה כבדה.	It's a heavy pie pan.	
CIGT507	זאת תבנית עוגה.	It's a pie pan.	
CIGT508	זאת תבנית עוגה כבדה מלאה בקצף גילוח.	It's a heavy pie pan full of shaving cream.	
CIGT509	זאת תבנית עוגה מלאה בקצף גילוח.	It's a pie pan full of shaving cream.	
CIGT510	תבנית העוגה הזאת לא תועיל כאן בכלום.	This pie pan won't do any good there.	
CIGT511	אין שום דבר בתבנית העוגה הזאת.	There is nothing in this pie pan.	
CIGT512	מה אוכל לעשות עם תבנית עוגה כבדה?	What can I do with a heavy pie pan?	
CIGT513	חשבתי שעברנו את שלב בדיחות הקרש האלו.	I think we're above that kind of obvious humor.	
CIGT514	זה בהחלט מרגיש כמו עוגה.	It sure FEELS like a pie.	
CIGT515	עכשיו יש לי תבנית עוגה כבדה מלאה בקרם גילוח.	Now I've got a heavy pie pan full of shaving cream.	
CINN516	עוגה מזויפת כבדה	heavy fake pie	
CIGT517	יש לי תבנית עוגה מלאה בקרם גילוח.	I've got a pie pan full of shaving cream.	
CINN518	עוגה מזויפת	fake pie	
CIGT519	היא כבר מלאה בקרם גילוח.	It's already full of shaving cream.	
CIGT520	עכשיו זאת תבנית עוגה כבדה.	Now it's a heavy pie pan.	
CINN521	תבנית עוגה כבדה	heavy pie pan	
CIGT522	עכשיו זאת תבנית עוגה כבדה מלאה בקרם גילוח.	Now it's a heavy pie pan full of shaving cream.	
CINN523	עוגה מזויפת כבדה	heavy fake pie	
CINZ524	לקוח שקט	quiet patron	
CIGT525	הוא מאוד מאופק יחסית לפיראט.	He's awfully reserved for a pirate.	
CIGT526	כל הסצינה הנבזית הזו הולכת להוביל לתביעה.	This whole sordid scene has litigation written all over it.	
CIGT527	הוא מת! אני לא רוצה לגעת בו.	He's dead! I don't want to touch him.	
CINZ528	לקוח מאוד שקט	very quiet patron	
CIGT529	אני חושב שהוא סבל מספיק.	I think he's had enough.	
CIGT530	הוא כבר נראה מפורק למדי.	He already looks pretty decomposed.	
CINZ531	סכין לחם משונן	serrated bread knife	
CIGT532	זה סכין חד מאוד.	It's a very sharp knife.	
CIGT533	הסכין המשונן לא יעבוד כאן.	This serrated knife won't work here.	
CIGT534	בואנה, הדבר הזה חד.	Boy, is that sharp.	
CINZ535	תמונה מחרידה	hideous portrait	
CIGT536	תרנגול שטני, אני נוזף בך!	Demon chicken, I rebuke you!	
CINZ537	תפריט דליי-תרנגולים	buckets-o-chicken menu	
CIGT538	הוא נראה ראוי לאכילה, אבל באופן סמלי בלבד.	It does look good enough to eat, but figuratively.	
CINZ539	תפריט משקאות	grog menu	
CIGT540	אני לא רוצה לנגוס בזה.	I don't want to chew on that.	
CINZ541	תפריט קינוחים	side order menu	
CINZ542	תפריט ארוחות יוקרה	value meal menu	
CIGT543	ארוחת יוקרה: שתי רגלי עוף פלוס סלט כרוב ענק.	Value Meal: Two drumsticks plus super slaw.	
CIGT544	נראה כמו עסקה טובה למי שאוהב כרוב.	Looks like a fine deal if you like slaw.	
CINZ545	ספר הזמנות	reservation book	
CIGT546	זה ספר ההזמנות של המסעדה.	It's the reservation book for the restaurant.	
CIGT547	הוא נראה כבד מדי בשביל להסתובב איתו.	It looks too heavy to carry around.	
CINZ548	דוכן	podium	
CIGT549	זה הדוכן של רב המלצרים.	It's the maître d' podium.	
CIGT550	זה לא מיועד לנאומים.	It's not for giving speeches.	
CINZ551	ספינה בבקבוק	ship in bottle	
CIGT552	הלוואי שהיתה זו ספינה אמיתית שיכולתי להפליג בה לאי הדמים.	I wish that was a real ship that I could use to sail to Blood Island.	
CIGT553	אני לא יכול להגיע כל כך גבוה.	I can't reach that high.	
CIGT554	אני לא יכול לדבר עם ספינה בבקבוק.	I can't talk to a ship in a bottle.	
CINZ555	ספינה בבקבוק	ship in bottle	
CINZ556	מחצלת	doormat	
CIGT557	'יואה'	`Yoha`	
CINZ558	כפתור	button	
CIGT559	אני לא רוצה שאנשים ישאלו אותי כל הזמן על גרים פנדנגו.	I don't want people always asking me about Grim Fandango.	
CDSO301	מה כל כך מיוחד באוצר קריאדיר?	What's so special about the treasure of Big Whoop?	
CDSO302	אבל איך קריאדיר יגרום לאילנה לאהוב אותך?	But how will Big Whoop make Elaine love you?	
CDSO303	אבל אם תהרוג את אילנה, היא לא תשנא אותך אף יותר?	But if you kill Elaine, won't she hate you even more?	
CDSO304	כל פארק השעשועים הזה...למה?	This whole amusement park...why?	
CDSO305	איך מצאת את קריאדיר?	How did you find Big Whoop?	
CDSO306	בסדר. ספר לי איך מצאת את קריאדיר.	All right. Tell me how you found Big Whoop.	
CDSO307	אני עדיין מבולבל לגבי הקרנבל...	I'm still confused about the carnival...	
CDSO308	מה קרה לקפטן מארלי וצוותו?	What happened to Captain Marley and his crew?	
CDSO309	יש לי עוד שאלה בקשר לקפטן מארלי וצוותו?	I have another question about Captain Marley and his crew?	
CDSO310	מהו סודו של אי הקופים?	What is the secret of Monkey Island?	
CDSO311	אנא אל תהרוג אותי.	Please don't kill me.	
CDSO312	מבקש ממך יפה אל תהרוג אותי.	Pretty please don't kill me.	
CDSO313	אילנה לעולם לא תתחתן איתך! היא אוהבת אותי!	Elaine will never marry you! She loves me!	
CDSO314	בכל מקרה, אילנה באמת אוהבת אותי.	Anyway, Elaine really loves me.	
CDSO315	היא כן אוהבת אותי!	Does too love me!	
CDSO316	היא כן. כפול נצח.	Does too. Infinity.	
CDSO317	שמעתי מספיק מסיפורי הרוע שלך! בוא נסיים עם זה!	I've heard enough of your evil stories! Let's get this over with!	
CDLC318	איפה הייתי...	Where was I...	
CDLC319	אה, כן!	Ah, yes!	
CDLC320	מה?	What?	
CDLC321	אז שאל אותי. כמתכנן ומייסד, אני יכול לענות לכל שאלותיך.	Then ask me. As designer and founder, I can answer all your questions.	
CDGT322	שמעתי די והותר על פארק השעשועים המגעיל שלך!	I'VE HEARD QUITE ENOUGH ABOUT YOUR DISGUSTING THEME PARK!	
CDSO323	איך בנית פארק שעשועים על אי נטוש?	How did you build an amusement park on a deserted island?	
CDSO324	אלו אטרקציות יש לך?	What kind of attractions do you have?	
CDSO325	איך יש לך חשמל לכל המתקנים?	How do you power all the rides?	
CDSO326	מה צופן העתיד לפארקי השעשועים של קריאדיר?	What's in the future for Big Whoop theme parks?	
CDSO327	חשבתי שאוצר קריאדיר נמצא על האי דינקי.	I thought the treasure of Big Whoop was on Dinky Island.	
CDSO328	מי אמר לך שזה רעיון טוב? אתה מטורף!	Who told you this was a good idea? You're insane!	
CDSO329	לא רוצה לשמוע יותר!	Don't tell me any more!	
CDLC330	אולי, כפיסדבק. אולי. אבל עשיתי את הכל למען האהבה.	Maybe, Threepwood. Maybe. But I did it all for love.	
CDLC331	אני מטורף עלייך, אילנה, ואני לא מתבייש להודות בזה!	I'm mad for ye, Elaine, and I'm not ashamed to admit it!	
CDLC332	האי דינקי הוא למעשה שונית אלמוגים, ממש בסמוך לחופי אי הקופים.	Dinky Island be an atoll, just off the coast a Monkey Island.	
CDLC333	אבל הם מקושרים ברשת סבוכה של מנהרות מסתוריות שעוברות תחת קרקעית האוקיינוס.	But they be connected by a maze o' mysterious tunnels that run under the very ocean floor.	
CDLC334	כך שלמרות שחיפשת אוצרות על האי דינקי, כשמצאת את הקרנבל מצאת את עצמך על אי הקופים )צוחק(.	So although ye dug fer treasure on Dinky, when ye found me carnival ye were on Monkey Island. (Laugh)	
CDGT335	הסבר מאוד מסודר.	Very tidy explanation.	
CDLC336	איי!	Aye!	
CDLC337	התהליך מתחיל עם צוות עיצוב מנצח.	The process begins with a winning design team.	
CDLC338	סרקתי את הקאריביים, בחיפושים אחר האמנים והמהנדסים המוכשרים והמבריקים ביותר.	I scoured the Caribbean, looking for the best and brightest artists, engineers and creative people.	
CDLC339	אחרי תקופה ממושכת של גיוס אינטנסיבי, איומים, )צחוק( ורציחות...	After a lengthy period of intensive recruitment, intimidation, (Laugh) and murder...	
CDLC340	...היה לי צוות פעולה שעסק בכריתת ושריפת דונמים על גבי דונמים של יערות עד באיי הקופים ודינקי.	...I had me team at work slashing and burning acres of old-growth timberland on Monkey and Dinky Islands.	
